,Unnamed: 0,location,total_sqft,bath,price,bhk
451,522,Arekere,2060.0,3.0,140.0,3.0
452,523,Arekere,920.0,2.0,40.0,2.0
453,524,Arekere,1740.0,3.0,95.0,3.0
454,525,Arekere,1190.0,2.0,55.0,2.0
455,526,Arekere,600.0,1.0,28.0,1.0
456,527,Arekere,2072.0,3.0,108.0,3.0
457,528,Arekere,1100.0,2.0,55.0,2.0
458,529,Arekere,900.0,2.0,50.0,2.0
459,530,Arekere,2710.0,4.0,142.0,4.0
460,531,Arekere,1240.0,2.0,60.0,2.0
461,532,Arekere,900.0,2.0,44.5,2.0
462,533,Attibele,450.0,1.0,11.0,1.0
463,534,Attibele,1600.0,4.0,52.8,4.0
464,535,Attibele,656.0,2.0,25.0,2.0
465,536,Attibele,400.0,1.0,11.0,1.0
466,537,Attibele,400.0,1.0,12.0,1.0
467,538,Attibele,400.0,1.0,14.0,1.0
468,539,Attibele,500.0,1.0,17.0,1.0
469,540,Attibele,2168.0,4.0,95.0,4.0
470,541,Attibele,395.0,1.0,10.25,1.0
471,542,Attibele,420.0,1.0,17.0,1.0
472,544,Attibele,418.0,1.0,12.0,1.0
473,545,Attibele,1200.0,2.0,42.0,2.0
474,546,Attibele,400.0,1.0,10.0,1.0
475,547,Attibele,695.0,2.0,25.0,2.0
476,548,Attibele,850.0,2.0,25.0,2.0
477,549,Attibele,2400.0,3.0,120.0,3.0
478,550,Attibele,450.0,1.0,12.5,1.0
479,554,Attibele,782.0,1.0,19.55,1.0
480,556,Attibele,656.0,2.0,25.0,2.0
481,557,Attibele,400.0,1.0,11.5,1.0
482,558,Attibele,460.0,1.0,13.0,1.0
483,559,Attibele,418.0,1.0,11.5,1.0
484,560,Attibele,1000.0,2.0,42.0,2.0
485,561,Attibele,550.0,1.0,11.5,1.0
486,563,Attibele,410.0,1.0,10.0,1.0
487,564,Attibele,1700.0,3.0,65.0,3.0
488,565,Attibele,400.0,1.0,10.25,1.0
489,566,Attibele,656.0,2.0,25.0,2.0
490,567,Attibele,1500.0,3.0,90.0,3.0
491,568,Attibele,520.0,1.0,15.0,1.0
492,569,BEML Layout,1060.0,2.0,55.0,2.0
493,571,BEML Layout,999.0,2.0,45.0,2.0
494,572,BEML Layout,2400.0,5.0,225.0,5.0
495,574,BEML Layout,1194.0,2.0,65.0,2.0
496,575,BEML Layout,1200.0,2.0,67.0,2.0
497,576,BEML Layout,2400.0,2.0,228.0,2.0
498,579,BEML Layout,1194.0,2.0,65.0,2.0
499,580,BTM 2nd Stage,1260.0,3.0,185.0,3.0
500,581,BTM 2nd Stage,950.0,2.0,52.0,2.0
501,582,BTM 2nd Stage,1850.0,3.0,170.0,3.0
502,583,BTM 2nd Stage,1200.0,2.0,80.0,2.0
503,584,BTM 2nd Stage,1274.0,2.0,70.0,2.0
504,586,BTM 2nd Stage,1070.0,2.0,48.0,2.0
505,587,BTM 2nd Stage,1280.0,2.0,80.0,2.0
506,588,BTM 2nd Stage,1100.0,2.0,70.0,2.0
507,589,BTM 2nd Stage,1000.0,2.0,58.0,2.0
508,590,BTM 2nd Stage,2990.0,5.0,416.0,5.0
509,591,BTM 2nd Stage,1265.0,2.0,55.0,2.0
510,592,BTM 2nd Stage,2200.0,3.0,220.0,3.0
511,593,BTM 2nd Stage,2780.0,3.0,325.0,3.0
512,594,BTM 2nd Stage,2400.0,3.0,360.0,3.0
513,595,BTM 2nd Stage,965.0,2.0,56.0,2.0
514,596,BTM 2nd Stage,1147.0,2.0,75.0,2.0
515,597,BTM 2nd Stage,1750.0,3.0,172.0,3.0
516,598,BTM 2nd Stage,1400.0,2.0,90.0,2.0
517,599,BTM 2nd Stage,1200.0,2.0,70.0,2.0
518,600,BTM 2nd Stage,1100.0,2.0,47.0,2.0
519,601,BTM 2nd Stage,930.0,2.0,46.0,2.0
520,603,BTM 2nd Stage,2500.0,3.0,345.0,3.0
521,604,BTM Layout,1150.0,2.0,63.0,2.0
522,605,BTM Layout,3300.0,6.0,165.0,6.0
523,606,BTM Layout,1450.0,3.0,81.0,3.0
524,607,BTM Layout,1776.0,3.0,75.0,3.0
525,608,BTM Layout,1458.0,3.0,79.0,3.0
526,609,BTM Layout,935.0,2.0,51.5,2.0
527,610,BTM Layout,1020.0,2.0,46.5,2.0
528,611,BTM Layout,1600.0,3.0,112.0,3.0
529,612,BTM Layout,1300.0,3.0,75.0,3.0
530,613,BTM Layout,1540.0,3.0,78.0,3.0
531,614,BTM Layout,450.0,1.0,20.0,1.0
532,615,BTM Layout,1196.0,2.0,56.81,2.0
533,616,BTM Layout,1470.0,3.0,99.0,3.0
534,619,Babusapalaya,1611.0,3.0,66.0,3.0
535,621,Babusapalaya,1675.0,3.0,75.0,3.0
536,622,Babusapalaya,1141.0,2.0,46.0,2.0
537,623,Babusapalaya,1500.0,2.0,57.0,2.0
538,625,Babusapalaya,1050.0,2.0,45.0,2.0
539,626,Babusapalaya,1141.0,2.0,45.9,2.0
540,628,Babusapalaya,1230.0,3.0,53.0,3.0
541,629,Babusapalaya,1105.0,2.0,40.0,2.0
542,630,Babusapalaya,1410.0,3.0,65.0,3.0
543,631,Babusapalaya,1450.0,2.0,55.99,2.0
544,632,Babusapalaya,1100.0,2.0,38.0,2.0
545,634,Babusapalaya,1061.0,2.0,33.84,2.0
546,635,Babusapalaya,1061.0,2.0,38.95,2.0
547,636,Babusapalaya,1061.0,2.0,34.0,2.0
548,637,Babusapalaya,1245.0,2.0,58.0,2.0
549,638,Badavala Nagar,1494.0,3.0,94.55,3.0
550,639,Badavala Nagar,1274.0,2.0,81.0,2.0
551,640,Badavala Nagar,1842.0,3.0,115.0,3.0
552,641,Badavala Nagar,1494.0,3.0,94.55,3.0
553,642,Badavala Nagar,1274.0,2.0,81.0,2.0
554,643,Badavala Nagar,1494.0,3.0,94.55,3.0
555,644,Badavala Nagar,1842.0,3.0,115.0,3.0
556,645,Badavala Nagar,1842.0,3.0,115.0,3.0
557,646,Badavala Nagar,1842.0,3.0,115.0,3.0
558,647,Balagere,1210.0,2.0,80.9,2.0
559,648,Balagere,1210.0,2.0,72.0,2.0
560,649,Balagere,1205.0,2.0,78.5,2.0
561,650,Balagere,790.5,1.0,41.9,1.0
562,653,Balagere,1020.07,2.0,68.38,2.0
563,654,Balagere,1205.47,2.0,81.0,2.0
564,655,Balagere,1007.0,2.0,65.0,2.0
565,657,Balagere,1210.0,2.0,74.0,2.0
566,658,Balagere,1210.0,2.0,83.0,2.0
567,659,Balagere,675.0,1.0,45.0,1.0
568,660,Balagere,656.0,1.0,43.0,1.0
569,662,Balagere,1012.0,2.0,64.0,2.0
570,663,Balagere,1007.0,2.0,62.0,2.0
571,664,Balagere,1007.0,2.0,67.0,2.0
572,665,Balagere,1007.0,2.0,66.0,2.0
573,668,Balagere,645.0,1.0,34.18,1.0
574,671,Balagere,790.5,1.0,42.295,1.0
575,672,Balagere,1012.0,2.0,65.0,2.0
576,673,Balagere,656.0,1.0,38.77,1.0
577,674,Balagere,645.0,1.0,39.0,1.0
578,675,Balagere,645.0,1.0,41.0,1.0
579,676,Balagere,1210.0,2.0,82.0,2.0
580,677,Balagere,656.0,1.0,34.77,1.0
581,678,Balagere,1205.0,2.0,73.87,2.0
582,679,Balagere,1012.0,2.0,70.0,2.0
583,680,Balagere,1007.0,2.0,68.0,2.0
584,682,Balagere,1205.0,2.0,79.0,2.0
585,683,Balagere,1012.0,2.0,68.0,2.0
586,685,Banashankari,1077.0,2.0,37.64,2.0
587,686,Banashankari,1470.0,3.0,88.64,3.0
588,687,Banashankari,1300.0,3.0,75.0,3.0
589,688,Banashankari,1800.0,3.0,115.0,3.0
590,689,Banashankari,1125.0,2.0,63.0,2.0
591,691,Banashankari,1310.0,2.0,80.0,2.0
592,692,Banashankari,2600.0,3.0,135.0,3.0
593,693,Banashankari,1900.0,3.0,170.0,3.0
594,694,Banashankari,1260.0,2.0,75.0,2.0
595,695,Banashankari,1170.0,2.0,46.79,2.0
596,697,Banashankari,1350.0,3.0,83.0,3.0
597,699,Banashankari,1330.0,2.0,78.0,2.0
598,700,Banashankari,1400.0,3.0,78.0,3.0
599,701,Banashankari,1700.0,3.0,125.0,3.0
600,702,Banashankari,1020.0,2.0,40.79,2.0
601,703,Banashankari,1600.0,2.0,63.98,2.0
602,704,Banashankari,1041.0,2.0,36.44,2.0
603,705,Banashankari,2400.0,1.0,200.0,1.0
604,706,Banashankari,1390.0,2.0,86.0,2.0
605,707,Banashankari,1460.0,2.0,70.0,2.0
606,708,Banashankari,1200.0,2.0,60.0,2.0
607,709,Banashankari,1290.0,2.0,80.0,2.0
608,710,Banashankari,2582.0,3.0,250.0,3.0
609,711,Banashankari,1186.0,2.0,65.0,2.0
610,712,Banashankari,1650.0,3.0,101.0,3.0
611,714,Banashankari,1181.0,2.0,75.0,2.0
612,715,Banashankari,1105.0,2.0,90.0,2.0
613,716,Banashankari,720.0,1.0,60.0,1.0
614,717,Banashankari,1040.0,2.0,45.0,2.0
615,718,Banashankari,1330.0,2.0,77.0,2.0
616,719,Banashankari,1200.0,2.0,49.0,2.0
617,720,Banashankari,1185.0,2.0,67.0,2.0
618,721,Banashankari,1000.0,2.0,50.0,2.0
619,722,Banashankari,1650.0,3.0,90.75,3.0
620,723,Banashankari,1650.0,3.0,101.0,3.0
621,724,Banashankari,1310.0,2.0,80.43,2.0
622,725,Banashankari,600.0,2.0,27.0,2.0
623,726,Banashankari,1430.0,2.0,87.8,2.0
624,727,Banashankari,1020.0,2.0,42.83,2.0
625,729,Banashankari,1540.0,3.0,80.0,3.0
626,730,Banashankari,1195.0,2.0,35.84,2.0
627,731,Banashankari,1683.0,3.0,115.0,3.0
628,732,Banashankari,1800.0,3.0,125.0,3.0
629,733,Banashankari,1175.0,2.0,41.13,2.0
630,734,Banashankari,1750.0,3.0,89.0,3.0
631,735,Banashankari,1800.0,3.0,175.0,3.0
632,736,Banashankari,1450.0,2.0,50.75,2.0
633,737,Banashankari,1770.0,3.0,108.0,3.0
634,738,Banashankari,1800.0,3.0,125.0,3.0
635,741,Banashankari,1200.0,3.0,74.52,3.0
636,742,Banashankari,1100.0,2.0,63.0,2.0
637,743,Banashankari,1020.0,2.0,40.79,2.0
638,744,Banashankari,1260.0,2.0,75.0,2.0
639,746,Banashankari,1426.0,3.0,85.0,3.0
640,747,Banashankari Stage II,1700.0,2.0,150.0,2.0
641,748,Banashankari Stage II,1200.0,4.0,150.0,4.0
642,749,Banashankari Stage II,1500.0,3.0,120.0,3.0
643,750,Banashankari Stage II,2400.0,5.0,510.0,5.0
644,751,Banashankari Stage II,1240.0,3.0,59.52,3.0
645,752,Banashankari Stage II,1250.0,2.0,110.0,2.0
646,753,Banashankari Stage II,1260.0,3.0,95.0,3.0
647,754,Banashankari Stage II,2400.0,3.0,300.0,3.0
648,755,Banashankari Stage II,1400.0,2.0,100.0,2.0
649,756,Banashankari Stage II,2800.0,5.0,425.0,5.0
650,757,Banashankari Stage II,3000.0,3.0,450.0,3.0
651,758,Banashankari Stage II,1200.0,3.0,198.0,3.0
652,759,Banashankari Stage II,1245.0,2.0,125.0,2.0
653,760,Banashankari Stage III,1305.0,3.0,58.7,3.0
654,761,Banashankari Stage III,1145.0,2.0,58.4,2.0
655,762,Banashankari Stage III,1650.0,3.0,118.0,3.0
656,763,Banashankari Stage III,2400.0,4.0,240.0,4.0
657,764,Banashankari Stage III,1350.0,3.0,68.0,3.0
658,766,Banashankari Stage III,1305.0,3.0,59.0,3.0
659,767,Banashankari Stage III,1305.0,3.0,60.0,3.0
660,768,Banashankari Stage III,1200.0,2.0,42.0,2.0
661,769,Banashankari Stage III,1305.0,3.0,59.0,3.0
662,770,Banashankari Stage III,1480.0,3.0,75.48,3.0
663,771,Banashankari Stage III,1305.0,3.0,59.0,3.0
664,772,Banashankari Stage III,1304.0,2.0,111.0,2.0
665,773,Banashankari Stage III,3000.0,6.0,150.0,6.0
666,774,Banashankari Stage III,1085.0,2.0,50.0,2.0
667,775,Banashankari Stage III,1500.0,3.0,100.0,3.0
668,776,Banashankari Stage III,2100.0,4.0,147.0,4.0
669,777,Banashankari Stage III,1420.0,3.0,95.0,3.0
670,778,Banashankari Stage V,1300.0,3.0,58.5,3.0
671,779,Banashankari Stage V,1305.0,3.0,49.0,3.0
672,780,Banashankari Stage V,1035.0,2.0,35.77,2.0
673,781,Banashankari Stage V,1355.0,3.0,61.0,3.0
674,782,Banashankari Stage V,1510.0,3.0,47.57,3.0
675,783,Banashankari Stage V,1650.0,3.0,51.98,3.0
676,784,Banashankari Stage V,1630.0,3.0,51.35,3.0
677,785,Banashankari Stage V,1510.0,3.0,47.57,3.0
678,786,Banashankari Stage V,1315.0,3.0,49.0,3.0
679,787,Banashankari Stage V,1540.0,3.0,48.51,3.0
680,788,Banashankari Stage V,920.0,2.0,41.5,2.0
681,789,Banashankari Stage VI,1177.5,2.0,59.935,2.0
682,790,Banashankari Stage VI,4800.0,4.0,190.0,4.0
683,791,Banashankari Stage VI,2800.0,4.0,89.0,4.0
684,792,Banashankari Stage VI,2200.0,4.0,195.0,4.0
685,793,Banashankari Stage VI,1160.0,2.0,59.0,2.0
686,794,Banashankari Stage VI,1180.0,2.0,59.47,2.0
687,795,Banashankari Stage VI,1423.0,3.0,71.73,3.0
688,796,Banashankari Stage VI,1392.0,3.0,69.46,3.0
689,797,Banashankari Stage VI,1410.5,3.0,70.385,3.0
690,798,Banashankari Stage VI,4800.0,4.0,200.0,4.0
691,799,Banaswadi,1184.0,2.0,53.0,2.0
692,800,Banaswadi,1145.0,2.0,55.0,2.0
693,801,Banaswadi,1250.0,2.0,60.0,2.0
694,802,Banaswadi,1365.0,2.0,73.0,2.0
695,803,Banaswadi,1903.0,5.0,140.0,5.0
696,804,Banaswadi,1222.0,2.0,80.0,2.0
697,805,Banaswadi,870.0,2.0,38.0,2.0
698,806,Banaswadi,1200.0,2.0,60.0,2.0
699,808,Banaswadi,527.0,1.0,35.0,1.0
700,809,Banaswadi,1340.0,2.0,73.0,2.0
701,810,Banaswadi,1008.0,2.0,52.0,2.0
702,811,Banaswadi,1105.0,2.0,57.0,2.0
703,812,Banjara Layout,1200.0,2.0,70.0,2.0
704,813,Banjara Layout,1050.0,2.0,64.8,2.0
705,814,Banjara Layout,753.0,2.0,59.5,2.0
706,815,Banjara Layout,2500.0,3.0,140.0,3.0
707,816,Bannerghatta,3012.0,4.0,250.0,4.0
708,817,Bannerghatta,1665.0,3.0,110.0,3.0
709,818,Bannerghatta,2370.0,3.0,195.0,3.0
710,819,Bannerghatta,1100.0,2.0,66.0,2.0
711,820,Bannerghatta,2895.5,4.0,246.0,4.0
712,821,Bannerghatta,1113.0,2.0,70.0,2.0
713,822,Bannerghatta,1200.0,2.0,73.2,2.0
714,823,Bannerghatta,1070.0,2.0,87.0,2.0
715,824,Bannerghatta,1776.0,3.0,124.0,3.0
716,825,Bannerghatta,1776.0,3.0,150.0,3.0
717,826,Bannerghatta Road,500.0,1.0,18.5,1.0
718,827,Bannerghatta Road,1050.0,2.0,65.0,2.0
719,828,Bannerghatta Road,1170.0,3.0,66.0,3.0
720,829,Bannerghatta Road,595.0,1.0,33.32,1.0
721,830,Bannerghatta Road,1445.0,3.0,95.0,3.0
722,831,Bannerghatta Road,1640.0,3.0,120.0,3.0
723,833,Bannerghatta Road,1460.0,3.0,90.0,3.0
724,835,Bannerghatta Road,1179.0,2.0,66.02,2.0
725,836,Bannerghatta Road,1122.5,2.0,58.935,2.0
726,837,Bannerghatta Road,793.0,2.0,45.0,2.0
727,839,Bannerghatta Road,1400.0,2.0,78.0,2.0
728,841,Bannerghatta Road,1215.0,2.0,50.0,2.0
729,842,Bannerghatta Road,1654.0,3.0,100.0,3.0
730,843,Bannerghatta Road,1181.0,2.0,55.0,2.0
731,845,Bannerghatta Road,1200.0,2.0,75.0,2.0
732,847,Bannerghatta Road,595.0,1.0,31.83,1.0
733,848,Bannerghatta Road,1105.0,2.0,51.0,2.0
734,849,Bannerghatta Road,1255.0,2.0,65.26,2.0
735,851,Bannerghatta Road,1550.0,3.0,82.0,3.0
736,853,Bannerghatta Road,1650.0,3.0,122.0,3.0
737,854,Bannerghatta Road,912.0,2.0,55.0,2.0
738,855,Bannerghatta Road,1218.0,2.0,73.0,2.0
739,857,Bannerghatta Road,1115.0,2.0,65.12,2.0
740,859,Bannerghatta Road,1893.0,3.0,100.0,3.0
741,860,Bannerghatta Road,1600.0,3.0,95.0,3.0
742,861,Bannerghatta Road,1275.0,2.0,65.0,2.0
743,862,Bannerghatta Road,892.0,2.0,39.0,2.0
744,864,Bannerghatta Road,1260.0,2.0,70.0,2.0
745,866,Bannerghatta Road,1157.0,2.0,40.0,2.0
746,867,Bannerghatta Road,1150.0,2.0,65.0,2.0
747,869,Bannerghatta Road,1100.0,2.0,39.0,2.0
748,871,Bannerghatta Road,1725.0,3.0,110.0,3.0
749,872,Bannerghatta Road,1850.0,6.0,150.0,6.0
750,874,Bannerghatta Road,950.0,2.0,38.0,2.0
751,875,Bannerghatta Road,1220.0,2.0,80.0,2.0
752,876,Bannerghatta Road,1130.0,2.0,78.0,2.0
753,878,Bannerghatta Road,1486.0,3.0,83.22,3.0
754,880,Bannerghatta Road,1015.0,2.0,48.0,2.0
755,881,Bannerghatta Road,1115.0,2.0,61.0,2.0
756,882,Bannerghatta Road,1136.0,2.0,48.0,2.0
757,883,Bannerghatta Road,2700.0,4.0,260.0,4.0
758,884,Bannerghatta Road,1200.0,3.0,69.0,3.0
759,885,Bannerghatta Road,1465.0,3.0,76.0,3.0
760,886,Bannerghatta Road,1302.5,2.0,67.73,2.0
761,887,Bannerghatta Road,1200.0,2.0,65.0,2.0
762,888,Bannerghatta Road,1240.0,2.0,65.0,2.0
763,889,Bannerghatta Road,1476.0,3.0,125.0,3.0
764,891,Bannerghatta Road,1532.5,3.0,84.29,3.0
765,893,Bannerghatta Road,1268.0,2.0,69.0,2.0
766,894,Bannerghatta Road,1450.0,3.0,87.0,3.0
767,895,Bannerghatta Road,2932.0,4.0,195.0,4.0
768,898,Bannerghatta Road,960.0,2.0,58.0,2.0
769,899,Bannerghatta Road,1750.0,3.0,130.0,3.0
770,900,Bannerghatta Road,1275.0,2.0,73.0,2.0
771,902,Bannerghatta Road,1240.0,2.0,71.0,2.0
772,904,Bannerghatta Road,1215.0,2.0,68.0,2.0
773,905,Bannerghatta Road,1215.0,2.0,68.0,2.0
774,906,Bannerghatta Road,1894.0,3.0,115.0,3.0
775,908,Bannerghatta Road,1693.0,3.0,89.0,3.0
776,909,Bannerghatta Road,1280.0,2.0,60.16,2.0
777,911,Bannerghatta Road,630.0,1.0,35.0,1.0
778,912,Bannerghatta Road,1215.0,2.0,68.0,2.0
779,913,Bannerghatta Road,1365.0,3.0,76.18,3.0
780,914,Bannerghatta Road,1115.0,2.0,78.0,2.0
781,915,Bannerghatta Road,1532.5,3.0,79.465,3.0
782,917,Bannerghatta Road,1655.0,3.0,90.0,3.0
783,918,Bannerghatta Road,1247.0,2.0,47.39,2.0
784,919,Bannerghatta Road,1237.5,2.0,49.49,2.0
785,920,Bannerghatta Road,1650.0,3.0,94.0,3.0
786,921,Bannerghatta Road,905.0,2.0,65.0,2.0
787,922,Bannerghatta Road,1000.0,2.0,50.0,2.0
788,923,Bannerghatta Road,2185.0,4.0,120.0,4.0
789,924,Bannerghatta Road,1012.0,2.0,45.0,2.0
790,926,Bannerghatta Road,1460.0,3.0,80.0,3.0
791,927,Bannerghatta Road,1340.0,2.0,85.0,2.0
792,928,Bannerghatta Road,1711.0,3.0,125.0,3.0
793,929,Bannerghatta Road,1520.0,3.0,81.0,3.0
794,930,Bannerghatta Road,2826.0,3.0,148.0,3.0
795,931,Bannerghatta Road,1115.0,2.0,61.0,2.0
796,932,Bannerghatta Road,1154.0,2.0,47.0,2.0
797,933,Bannerghatta Road,1000.0,2.0,44.5,2.0
798,934,Bannerghatta Road,1250.0,2.0,48.0,2.0
799,935,Bannerghatta Road,1640.0,3.0,105.0,3.0
800,937,Bannerghatta Road,1012.0,2.0,44.0,2.0
801,938,Bannerghatta Road,1527.0,3.0,115.0,3.0
802,941,Bannerghatta Road,1550.0,3.0,96.0,3.0
803,942,Bannerghatta Road,1200.0,2.0,78.0,2.0
804,943,Bannerghatta Road,1885.0,3.0,125.0,3.0
805,945,Bannerghatta Road,1450.0,3.0,78.0,3.0
806,946,Bannerghatta Road,700.0,1.0,31.2,1.0
807,949,Bannerghatta Road,905.0,2.0,58.0,2.0
808,951,Bannerghatta Road,1920.0,3.0,122.0,3.0
809,952,Bannerghatta Road,2400.0,4.0,180.0,4.0
810,954,Bannerghatta Road,1270.0,2.0,45.0,2.0
811,955,Bannerghatta Road,1520.0,3.0,80.0,3.0
812,956,Bannerghatta Road,1270.0,3.0,73.0,3.0
813,957,Bannerghatta Road,1846.0,3.0,120.0,3.0
814,959,Bannerghatta Road,1122.5,2.0,61.74,2.0
815,960,Bannerghatta Road,1655.0,3.0,95.0,3.0
816,961,Bannerghatta Road,1206.0,2.0,53.0,2.0
817,962,Bannerghatta Road,1150.0,2.0,55.0,2.0
818,963,Bannerghatta Road,1215.0,2.0,65.0,2.0
819,964,Bannerghatta Road,1510.0,3.0,110.0,3.0
820,965,Bannerghatta Road,1022.0,2.0,35.0,2.0
821,966,Bannerghatta Road,1246.0,2.0,47.35,2.0
822,967,Bannerghatta Road,1470.0,3.0,85.0,3.0
823,968,Bannerghatta Road,1160.0,2.0,45.0,2.0
824,969,Bannerghatta Road,970.0,2.0,57.0,2.0
825,970,Bannerghatta Road,1527.0,3.0,142.0,3.0
826,973,Basavangudi,1036.0,2.0,105.0,2.0
827,974,Basavangudi,2600.0,4.0,260.0,4.0
828,975,Basavangudi,1600.0,3.0,160.0,3.0
829,976,Basavangudi,1560.0,2.0,145.0,2.0
830,978,Basavangudi,1800.0,3.0,195.0,3.0
831,979,Basavangudi,1100.0,2.0,93.0,2.0
832,981,Basavangudi,1050.0,2.0,103.0,2.0
833,984,Basavangudi,1180.0,2.0,124.0,2.0
834,986,Basavangudi,1200.0,2.0,120.0,2.0
835,988,Basavangudi,2453.0,4.0,250.0,4.0
836,989,Basaveshwara Nagar,4500.0,5.0,415.0,5.0
837,990,Basaveshwara Nagar,1865.0,3.0,145.0,3.0
838,991,Basaveshwara Nagar,1200.0,2.0,90.0,2.0
839,992,Basaveshwara Nagar,2400.0,5.0,310.0,5.0
840,993,Basaveshwara Nagar,1200.0,2.0,80.0,2.0
841,994,Basaveshwara Nagar,900.0,2.0,60.0,2.0
842,995,Basaveshwara Nagar,1900.0,3.0,150.0,3.0
843,996,Basaveshwara Nagar,1200.0,2.0,85.0,2.0
844,997,Basaveshwara Nagar,1200.0,2.0,70.0,2.0
845,998,Battarahalli,1200.0,2.0,65.0,2.0
846,999,Battarahalli,1779.0,3.0,89.61,3.0
847,1000,Battarahalli,1300.0,2.0,50.0,2.0
848,1001,Battarahalli,1945.0,3.0,97.42,3.0
849,1002,Battarahalli,1777.0,3.0,100.0,3.0
850,1003,Battarahalli,1135.0,2.0,43.0,2.0
851,1004,Battarahalli,1276.0,2.0,45.0,2.0
852,1005,Battarahalli,1880.0,3.0,94.36,3.0
853,1006,Battarahalli,1071.0,2.0,62.0,2.0
854,1007,Battarahalli,1165.0,2.0,43.0,2.0
855,1008,Battarahalli,1636.0,2.0,82.89,2.0
856,1009,Battarahalli,1779.0,3.0,90.0,3.0
857,1011,Battarahalli,1090.0,2.0,38.37,2.0
858,1012,Battarahalli,2082.0,3.0,104.0,3.0
859,1013,Battarahalli,2024.0,3.0,103.0,3.0
860,1014,Battarahalli,1097.0,2.0,49.0,2.0
861,1016,Begur,1419.0,3.0,59.0,3.0
862,1017,Begur,1580.0,3.0,75.0,3.0
863,1018,Begur,1559.0,3.0,63.0,3.0
864,1019,Begur,1445.0,3.0,47.1,3.0
865,1020,Begur,1475.0,3.0,74.0,3.0
866,1021,Begur,3500.0,3.0,185.0,3.0
867,1022,Begur,1100.0,2.0,55.0,2.0
868,1023,Begur,1306.0,2.0,65.0,2.0
869,1024,Begur,1304.0,3.0,65.0,3.0
870,1025,Begur,1411.0,3.0,60.0,3.0
871,1026,Begur,815.0,2.0,40.0,2.0
872,1027,Begur,1443.0,3.0,70.0,3.0
873,1028,Begur Road,1200.0,2.0,44.0,2.0
874,1029,Begur Road,1200.0,2.0,46.8,2.0
875,1030,Begur Road,1160.0,2.0,44.0,2.0
876,1031,Begur Road,1584.0,3.0,65.0,3.0
877,1033,Begur Road,1615.0,3.0,59.76,3.0
878,1034,Begur Road,1200.0,2.0,43.2,2.0
879,1035,Begur Road,1160.0,2.0,44.08,2.0
880,1036,Begur Road,1200.0,2.0,45.0,2.0
881,1037,Begur Road,1615.0,3.0,60.0,3.0
882,1038,Begur Road,1410.0,3.0,53.0,3.0
883,1039,Begur Road,1200.0,2.0,37.8,2.0
884,1040,Begur Road,1160.0,2.0,40.59,2.0
885,1041,Begur Road,1260.0,2.0,46.62,2.0
886,1042,Begur Road,1600.0,3.0,58.14,3.0
887,1044,Begur Road,1500.0,3.0,70.0,3.0
888,1045,Begur Road,1160.0,2.0,42.0,2.0
889,1046,Begur Road,1240.0,2.0,39.06,2.0
890,1047,Begur Road,1200.0,2.0,45.0,2.0
891,1048,Begur Road,1500.0,3.0,55.0,3.0
892,1049,Begur Road,1410.0,3.0,52.17,3.0
893,1051,Begur Road,1583.0,3.0,74.4,3.0
894,1052,Begur Road,1170.0,2.0,46.0,2.0
895,1053,Begur Road,1160.0,2.0,42.92,2.0
896,1054,Begur Road,1410.0,3.0,52.17,3.0
897,1056,Begur Road,1565.0,3.0,59.76,3.0
898,1057,Begur Road,1160.0,2.0,42.0,2.0
899,1059,Begur Road,1410.0,3.0,53.58,3.0
900,1060,Begur Road,1200.0,2.0,45.0,2.0
901,1061,Begur Road,1200.0,2.0,42.6,2.0
902,1062,Begur Road,1160.0,2.0,42.0,2.0
903,1063,Begur Road,1334.0,2.0,42.69,2.0
904,1064,Begur Road,1565.0,3.0,57.91,3.0
905,1065,Begur Road,1200.0,2.0,45.6,2.0
906,1066,Begur Road,1215.0,2.0,43.13,2.0
907,1067,Begur Road,1160.0,2.0,36.54,2.0
908,1069,Begur Road,1200.0,2.0,44.4,2.0
909,1071,Begur Road,1260.0,2.0,39.69,2.0
910,1072,Begur Road,2464.5,4.0,118.0,4.0
911,1073,Begur Road,1160.0,2.0,44.0,2.0
912,1075,Begur Road,952.0,2.0,42.0,2.0
913,1078,Begur Road,1200.0,2.0,42.0,2.0
914,1079,Begur Road,1240.0,2.0,45.88,2.0
915,1080,Begur Road,1200.0,3.0,50.0,3.0
916,1082,Begur Road,1200.0,2.0,44.0,2.0
917,1084,Begur Road,1100.0,2.0,42.6,2.0
918,1085,Begur Road,1565.0,3.0,57.91,3.0
919,1086,Begur Road,1200.0,2.0,44.4,2.0
920,1087,Begur Road,1160.0,2.0,36.54,2.0
921,1088,Begur Road,1215.0,2.0,43.75,2.0
922,1089,Begur Road,1200.0,2.0,44.73,2.0
923,1090,Begur Road,1160.0,2.0,42.0,2.0
924,1091,Begur Road,1410.0,3.0,54.99,3.0
925,1092,Bellandur,1767.0,3.0,103.0,3.0
926,1093,Bellandur,1205.0,2.0,66.0,2.0
927,1094,Bellandur,1250.0,2.0,76.0,2.0
928,1095,Bellandur,1000.0,2.0,50.0,2.0
929,1096,Bellandur,1281.0,2.0,74.0,2.0
930,1097,Bellandur,921.0,2.0,40.0,2.0
931,1099,Bellandur,1490.0,3.0,98.0,3.0
932,1101,Bellandur,2039.0,3.0,168.0,3.0
933,1102,Bellandur,1605.0,3.0,85.0,3.0
934,1103,Bellandur,1692.0,3.0,88.0,3.0
